ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,ProtoSet,ConceptInSource
Cavinena-barranco-1,,Cavinena,barranco,e-kwe-wewe,e-kwe-wewe,e + kʷ e + β e β e,None,,268,,,,(e+)kʷe-(+βeβe--),243,"barranco,costado"
Huarayo-barranco-1,,Huarayo,barranco,e-kwe-wewe,e-kwe-wewe,e + kʷ e + w e w e,None,,268,,,,(e+)kʷe-(+wewe--),243,barranco de tierra
ProtoTakana-primero-1,,ProtoTakana,primero,kwene,kwene,kʷ e n e,None,,270,,,,(--)kʷene,244,primero
Tacana-primero-1,,Tacana,primero,e-kene,e-kene,e + k e n e,None,,270,,,,(e+)kene,244,primero
Cavinena-primero-1,,Cavinena,primero,i-kwene,i-kwene,i + kʷ e n e,None,,270,,,,(i+)kʷene,244,"primero,adelante,antes"
ProtoTakana-tumbar-1,,ProtoTakana,tumbar,kwere,kwere,kʷ e r e,None,,271,,,,kʷere,245,tumbar
Tacana-tumbar-1,,Tacana,tumbar,ke-,ke-,k e,None,,271,,,,ke--,245,"tumbar,hachear"
Cavinena-tumbar-1,,Cavinena,tumbar,kwere-,kwere-,kʷ e r e,None,,271,,,,kʷere,245,"tumbar,hachear"
EseEjja-tumbar-1,,EseEjja,tumbar,kweá-,kweá-,kʷ e á/a,None,,271,,,,kʷe-á/a,245,"pegar,castigar"
ProtoTakana-rio-1,,ProtoTakana,rio,kweri,kweri,kʷ e r i,None,,272,,,,kʷeri,246,río
Cavinena-rio-1,,Cavinena,rio,kweri,kweri,kʷ e r i,None,,272,,,,kʷeri,246,"Río Beni,río"
EseEjja-rio-1,,EseEjja,rio,kwei,kwei,kʷ e i,None,,272,,,,kʷe-i,246,río
ProtoTakana-pintado-1,,ProtoTakana,pintado,kweře,kweře,kʷ e ɽ e,None,,276,,,,kʷeɽe(-----),247,pintado
Tacana-pintado-1,,Tacana,pintado,kere-kere,kere-kere,k e r e + k e r e,Concept 'pinta como la del taitetú' taken from Armentia,,276,,,,kere(+kere),247,"pintado,mezclado,pinta como la del taitetú"
Cavinena-pintado-1,,Cavinena,pintado,kwere-kwere,kwere-kwere,kʷ e r e + kʷ e r e,None,,276,,,,kʷere(+kʷere),247,"rayado,pintado"
ProtoTakana-viento-2,,ProtoTakana,viento,kwesi,kwesi,kʷ e s i,None,,275,,,,(----)kʷesi(------),248,viento
Cavinena-viento-3,,Cavinena,viento,kwehi-hi,kwehi-hi,kʷ e h i + h i,None,,275,,,,(----)kʷehi(+hi---),248,viento
Cavinena-viento-4,,Cavinena,viento,kwehi-hi-ho-,kwehi-hi-ho-,kʷ e h i + h i + h o,None,,275,,,,(----)kʷehi(+hi+ho),248,hacer viento
Cavinena-viento-5,,Cavinena,viento,kwehi-pa,kwehi-pa,kʷ e h i + p a,None,,275,,,,(----)kʷehi(+pa---),248,ventarrón
EseEjja-viento-2,,EseEjja,viento,kea-kwehi-paši,kea-kwehi-paši,k e a + kʷ e h i + p a ʃ i,None,,275,,,,(kea+)kʷehi(+pa-ʃi),248,correntoso
ProtoTakana-quiabo-1,,ProtoTakana,quiabo,kwesi,kwesi,kʷ e s i,None,,275,,,,(----)kʷesi(------),249,quiabó
Tacana-quiabo-1,,Tacana,quiabo,kesi-da,kesi-da,k e s i + d a,None,,275,,,,(----)kesi(+da---),249,"que huele a pesado,quiabó"
Cavinena-quiabo-1,,Cavinena,quiabo,kwehi-da,kwehi-da,kʷ e h i + d a,None,,275,,,,(----)kʷehi(+da---),249,queabó (mal odor)
ProtoTakana-espinas-1,,ProtoTakana,espinas,(i)kwi,kwi,kʷ i,*(a)kwi?,,6,,,,(-----)kʷi(------------),250,espinas
Tacana-espinas-1,,Tacana,espinas,ki-da-ki-da-hi,ki-da-ki-da-hi,k i + d a + k i + d a + h i,None,Armentia1887,6,,,,(-----)ki(+da+ki+da+hi),250,"con espinas,espinudo"
Cavinena-espinas-1,,Cavinena,espinas,kwi-ha-da,kwi-ha-da,kʷ i + h a + d a,None,,6,,,,(-----)kʷi(+ha+da------),250,arista
Cavinena-espinas-2,,Cavinena,espinas,e-co-kwi-ha,e-co-kwi-ha,e + ts o + kʷ i + h a,None,,6,,,,(e+tso+)kʷi(+ha---------),250,aguja
EseEjja-espinas-1,,EseEjja,espinas,kwi-na,kwi-na,kʷ i + n a,None,,6,,,,(-----)kʷi(+na---------),250,espiga
EseEjja-espinas-2,,EseEjja,espinas,eʔikwi,eʔikwi,e ʔ i kʷ i,None,,6,,,,(eʔi--)kʷi(------------),250,punta
ProtoTakana-pene-1,,ProtoTakana,pene,kwi-,kwi-,kʷ i,*(i)kwi?,,277,,,,(---)kʷi(--------),251,pene
Tacana-pene-1,,Tacana,pene,ki,ki,k i,None,Armentia1887,277,,,,(---)ki(--------),251,"pene,miembro del hombre"
Tacana-pene-2,,Tacana,pene,ki-dudu-a,ki-dudu-a,k i + d u d u + a,None,Armentia1887,277,,,,(---)ki(+dudu+a-),251,regar
Tacana-pene-3,,Tacana,pene,ki-du-busu,ki-du-busu,k i + d u + b u s u,None,Armentia1887,277,,,,(---)ki(+du+busu),251,gonorrea
Cavinena-pene-1,,Cavinena,pene,kwi-su,kwi-su,kʷ i + s u,None,Armentia1887,277,,,,(---)kʷi(+su-----),251,espurriar
Cavinena-pene-2,,Cavinena,pene,kwi-di,kwi-di,kʷ i + d i,None,Armentia1887,277,,,,(---)kʷi(+di-----),251,glándula
EseEjja-pene-1,,EseEjja,pene,kwi-kwi-,kwi-kwi-,kʷ i + kʷ i,None,,277,,,,(---)kʷi(+kʷi-----),251,gotear
ProtoTakana-cuidar-1,,ProtoTakana,cuidar,kwi-,kwi-,kʷ i,None,,277,,,,(---)kʷi(--------),252,cuidar
Tacana-cuidar-1,,Tacana,cuidar,e-ki-na,e-ki-na,e + k i + n a,None,,277,,,,(e+-)ki(+na-----),252,cuidar
Tacana-cuidar-2,,Tacana,cuidar,e-ki-na-(h)i,e-ki-na-i,e + k i + n a + i,None,,277,,,,(e+-)ki(+na+i---),252,"cuidante,para cuidar"
Tacana-cuidar-3,,Tacana,cuidar,ki-na,ki-na,k i + n a,None,Armentia1887,277,,,,(---)ki(+na-----),252,cuidar
Tacana-cuidar-4,,Tacana,cuidar,ki-na,ki-na,k i + n a,None,,277,,,,(---)ki(+na-----),252,mujer que ayuda a los curanderos
EseEjja-cuidar-1,,EseEjja,cuidar,kwi-ña,kwi-ña,kʷ i + ɲ a,None,,277,,,,(---)kʷi(+ɲa-----),252,cuidar
EseEjja-cuidar-2,,EseEjja,cuidar,e-kwi-ña-xi,e-kwi-ña-xi,e + kʷ i + ɲ a + x i,None,,277,,,,(e+-)kʷi(+ɲa+xi--),252,cuidante
EseEjja-cuidar-3,,EseEjja,cuidar,kwi-,kwi-,kʷ i,None,,277,,,,(---)kʷi(--------),252,limpiar
Huarayo-cuidar-1,,Huarayo,cuidar,kwi-,kwi-,kʷ i,None,,277,,,,(---)kʷi(--------),252,limpiar
Huarayo-cuidar-2,,Huarayo,cuidar,ma-kwi-hi,ma-kwi-hi,m a + kʷ i + h i,None,,277,,,,(ma+)kʷi(+hi-----),252,limpiador
ProtoTakana-salirllegar-1,,ProtoTakana,salirllegar,kwina,kwina,kʷ i n a,None,,278,,,,(-------)kʷ(-)ina(-----------),253,salir
Tacana-salirllegar-1,,Tacana,salirllegar,kwina-na-,kwina-na-,kʷ i n a + n a,None,,278,,,,(-------)kʷ(-)ina(+na--------),253,salir
Tacana-salirllegar-2,,Tacana,salirllegar,kwina-,kwina-,kʷ i n a,None,,278,,,,(-------)kʷ(-)ina(-----------),253,llegar
Tacana-salirllegar-3,,Tacana,salirllegar,e-kwina-mehi,e-kwina-mehi,e + kʷ i n a + m e h i,loans?,Armentia1887,278,,,,(e+-----)kʷ(-)ina(+mehi------),253,partera
Guariza-salirllegar-1,,Guariza,salirllegar,zacuinagigi,zacuinagigi,s a k u i n a g i g i,None,,278,,,,(sa-----)k(u)ina(gigi-------),253,from which sprang
Cavinena-salirllegar-1,,Cavinena,salirllegar,kwina-na-,kwina-na-,kʷ i n a + n a,"Concepts 'llegar,parir' taken from Armentia",,278,,,,(-------)kʷ(-)ina(+na--------),253,"salir,llegar,parir"
Cavinena-salirllegar-2,,Cavinena,salirllegar,e-heti-kwina-nayo-ke-ha,e-heti-kwina-nayo-ke-ha,e + h e t i + kʷ i n a + n a j o + k e + h a,None,,278,,,,(e+heti+)kʷ(-)ina(+najo+ke+ha),253,donde sale el sol
Cavinena-salirllegar-3,,Cavinena,salirllegar,hemi-kwina-,hemi-kwina-,h e m i + kʷ i n a,None,,278,,,,(hemi+--)kʷ(-)ina(-----------),253,sacar (agua)
Cavinena-salirllegar-4,,Cavinena,salirllegar,kwina-ra,kwina-ra,kʷ i n a + r a,None,Armentia1887,278,,,,(-------)kʷ(-)ina(+ra--------),253,nacer
Cavinena-salirllegar-5,,Cavinena,salirllegar,e-kwina-na,e-kwina-na,e + kʷ i n a + n a,None,Armentia1887,278,,,,(e+-----)kʷ(-)ina(+na--------),253,"nacido,paride"
ProtoTakana-cuerpo-1,,ProtoTakana,cuerpo,kwita,kwita,kʷ i t a,None,,279,,,,(-----)kʷ(-)ita(----------),254,cuerpo
Tacana-cuerpo-1,,Tacana,cuerpo,e-kita,e-kita,e + k i t a,None,,279,,,,(e+---)k(-)ita(----------),254,cuerpo
Tacana-cuerpo-2,,Tacana,cuerpo,kita-na,kita-na,k i t a + n a,None,,279,,,,(-----)k(-)ita(+na-------),254,entero
Tacana-cuerpo-3,,Tacana,cuerpo,e-ne-kita,e-ne-kita,e + n e + k i t a,None,,279,,,,(e+ne+)k(-)ita(----------),254,verdad
Sapibokona-cuerpo-1,,Sapibokona,cuerpo,ecuita,ecuita,e k u i t a,None,,279,,,,(e----)k(u)ita(----------),254,corpo
Araona-cuerpo-1,,Araona,cuerpo,ecuicha,ecuicha,e k u i tʃ a,None,,279,,,,(e----)k(u)itʃa(----------),254,cuerpo
Cavinena-cuerpo-1,,Cavinena,cuerpo,e-kwita,e-kwita,e + kʷ i t a,None,,279,,,,(e+---)kʷ(-)ita(----------),254,"hombre,gente,santo,cuerpo"
Cavinena-cuerpo-2,,Cavinena,cuerpo,kwita-ohe-da-ma,kwita-ohe-da-ma,kʷ i t a + o h e + d a + m a,None,,279,,,,(-----)kʷ(-)ita(+ohe+da+ma),254,"cuerudo,no siente nada"
Cavinena-cuerpo-3,,Cavinena,cuerpo,kwita-bihi-da,kwita-bihi-da,kʷ i t a + b i h i + d a,None,,279,,,,(-----)kʷ(-)ita(+bihi+da--),254,cosquilloso
Cavinena-cuerpo-4,,Cavinena,cuerpo,kwita-yeki,kwita-yeki,kʷ i t a + j e k i,None,Armentia1887,279,,,,(-----)kʷ(-)ita(+jeki-----),254,homicida
ProtoTakana-abajo-2,,ProtoTakana,abajo,ma-,ma-,m a,None,,280,,,,(------)ma(-----------),255,abajo
Tacana-abajo-2,,Tacana,abajo,e-ma-su,e-ma-su,e + m a + s u,None,,280,,,,(----e+)ma(+su--------),255,"abajo,debajo"
Tacana-abajo-3,,Tacana,abajo,e-ma-he,e-ma-he,e + m a + h e,None,,280,,,,(----e+)ma(+he--------),255,por abajo
Sapibokona-abajo-1,,Sapibokona,abajo,emabuzu,emabuzu,e m a b u ɽ u,None,,280,,,,(----e-)ma(-bu-ɽu-----),255,giù
Cavinena-abajo-2,,Cavinena,abajo,e-ma-ke,e-ma-ke,e + m a + k e,None,,280,,,,(----e+)ma(+---ke-----),255,abajo
Cavinena-abajo-3,,Cavinena,abajo,ma-ho-,ma-ho-,m a + h o,None,,280,,,,(------)ma(+ho--------),255,morir
Cavinena-abajo-4,,Cavinena,abajo,ma-ho-ya,ma-ho-ya,m a + h o + j a,None,,280,,,,(------)ma(+ho+ja-----),255,la muerte
Cavinena-abajo-5,,Cavinena,abajo,e-ma-ho,e-ma-ho,e + m a + h o,None,,280,,,,(----e+)ma(+ho--------),255,muerrto
Cavinena-abajo-6,,Cavinena,abajo,e-ma-ho-kani,e-ma-ho-kani,e + m a + h o + k a n i,None,,280,,,,(----e+)ma(+ho+kan-i--),255,tumba
Cavinena-abajo-7,,Cavinena,abajo,e-ma-ho-ke,e-ma-ho-ke,e + m a + h o + k e,None,,280,,,,(----e+)ma(+ho+ke-----),255,"muerto,finado,difunto"
Cavinena-abajo-8,,Cavinena,abajo,e-ma-ho-ke caʔo,e-ma-ho-ke_caʔo,e + m a + h o + k e + ts a ʔ o,None,,280,,,,(----e+)ma(+ho+ke+tsaʔo),255,esqueleto
Cavinena-abajo-9,,Cavinena,abajo,e-awe-ma-ho-ke,e-awe-ma-ho-ke,e + a β e + m a + h o + k e,None,,280,,,,(e+aβe+)ma(+ho+ke-----),255,viuda
Cavinena-abajo-10,,Cavinena,abajo,ma-ho-aki,ma-ho-aki,m a + h o + a k i,None,Armentia1887,280,,,,(------)ma(+ho+-ak-i--),255,mortal
Cavinena-abajo-11,,Cavinena,abajo,ma-hue-tare,ma-hue-tare,m a + h u e + t a r e,None,Armentia1887,280,,,,(------)ma(+hu--e+tare),255,hospital
Cavinena-abajo-12,,Cavinena,abajo,ma-hu-kini,ma-hu-kini,m a + h u + k i n i,None,Armentia1887,280,,,,(------)ma(+hu+kin-i--),255,panteón
Cavinena-abajo-13,,Cavinena,abajo,ma-hu-ma,ma-hu-ma,m a + h u + m a,None,Armentia1887,280,,,,(------)ma(+hu+ma-----),255,"sano,salud"
Cavinena-abajo-14,,Cavinena,abajo,ma-hu-mere,ma-hu-mere,m a + h u + m e r e,None,Armentia1887,280,,,,(------)ma(+hu+mer-e--),255,sofocar
Cavinena-abajo-15,,Cavinena,abajo,ma-hu-ya,ma-hu-ya,m a + h u + j a,None,Armentia1887,280,,,,(------)ma(+hu+ja-----),255,enfermo
EseEjja-abajo-1,,EseEjja,abajo,maʔahe,maʔahe,m a ʔ a h e,None,,280,,,,(------)ma(-ʔa------he),255,he allí
EseEjja-abajo-2,,EseEjja,abajo,mahotii,mahotii,m a h o t i i,None,,280,,,,(------)ma(-hot-i--i--),255,"ahí,está"
ProtoTakana-abajo-3,,ProtoTakana,abajo,makwa,makwa,m a kʷ a,None,,291,,,,(--)makʷa(---------),255,abajo
Tacana-abajo-4,,Tacana,abajo,e-makwa-wa,e-makwa-wa,e + m a kʷ a + w a,None,,291,,,,(e+)makʷa(+wa------),255,abajo (dirección en que corre los ríos)
Tacana-abajo-5,,Tacana,abajo,e-makwa-wa-bene,e-makwa-wa-bene,e + m a kʷ a + w a + b e n e,None,,291,,,,(e+)makʷa(+wa+b-ene),255,este (al lado de abajo)
EseEjja-abajo-3,,EseEjja,abajo,makwa-wa-sixe,makwa-wa-sixe,m a kʷ a + w a + s i x e,None,,291,,,,(--)makʷa(+wa+s-ixe),255,hacia abajo
Huarayo-abajo-1,,Huarayo,abajo,makwaba,makwaba,m a kʷ a b a,None,,291,,,,(--)makʷa(----b-a--),255,abajo
Huarayo-abajo-2,,Huarayo,abajo,makwabahasihi,makwabahasihi,m a kʷ a b a h a s i h i,None,,291,,,,(--)makʷa(b-ahasihi),255,para abajo
ProtoTakana-vientre-1,,ProtoTakana,vientre,ma-,ma-,m a,*ma1-?,,280,,,,(------)ma(-----------),256,vientre
Tacana-vientre-1,,Tacana,vientre,e-ha-mawa,e-ha-mawa,e + h a + m a w a,None,,280,,,,(e+-ha+)ma(w-a--------),256,bajo vientre
Tacana-vientre-2,,Tacana,vientre,mabe,mabe,m a b e,None,,280,,,,(------)ma(-be--------),256,preñada
Tacana-vientre-3,,Tacana,vientre,mue-sumu,mue-sumu,m u e + s u m u,Armentia: maesumu,,688,,,,(------)mu(--e+sum-u--),256,"corazón,estómago"
Tacana-vientre-4,,Tacana,vientre,ha-mabi-a-ti,ha-mabi-a-ti,h a + m a b i + a + t i,None,Armentia1887,280,,,,(---ha+)ma(-bi+-a+ti--),256,"concebir,quedar embarazada la mujer"
Tacana-vientre-5,,Tacana,vientre,mawai-čidi,mawai-čidi,m a w a i + tʃ i d i,None,,280,,,,(------)ma(-wa--i+tʃidi),256,"grueso (en derredor, como hilo)"
Tacana-vientre-6,,Tacana,vientre,maʔaida,maʔaida,m a ʔ a i d a,None,,280,,,,(------)ma(-ʔa--id-a--),256,"grueso (en derredor como hilo, bejuco)"
Reyesano-vientre-1,,Reyesano,vientre,masomo,masomo,m a s o m o,None,,280,,,,(------)ma(-som-o-----),256,heart
Maropa-vientre-1,,Maropa,vientre,masumú,masumú,m a s u m ú/u,None,Heath1883,280,,,,(------)ma(-sum-ú/u-----),256,heart
Sapibokona-vientre-1,,Sapibokona,vientre,mauzuma,mauzuma,m a u ɽ u m a,None,,280,,,,(------)ma(--u-ɽum-a--),256,cuore
Araona-vientre-1,,Araona,vientre,emofobo,emofobo,e m o f o b o,None,,280,,,,(----e-)mo(-fo-bo-----),256,corazón
Cavinena-vientre-1,,Cavinena,vientre,ma-ki,ma-ki,m a + k i,None,,280,,,,(------)ma(+---ki-----),256,preñada
EseEjja-vientre-1,,EseEjja,vientre,e-maxii,e-maxii,e + m a x i i,None,,280,,,,(----e+)ma(----xi--i--),256,estómago
EseEjja-vientre-2,,EseEjja,vientre,e-mawawa,e-mawawa,e + m a w a w a,None,,280,,,,(----e+)ma(-waw-a-----),256,cintura
EseEjja-vientre-3,,EseEjja,vientre,e-mape,e-mape,e + m a p e,None,,280,,,,(----e+)ma(-pe--------),256,panza
ProtoTakana-negativeprivativesuffix-1,,ProtoTakana,negativeprivativesuffix,-ma,-ma,m a,or *ama,,15,,,,ma,257,negative/privative suffix
Tacana-negativeprivativesuffix-1,,Tacana,negativeprivativesuffix,-ma,-ma,m a,None,,15,,,,ma,257,negative/privative suffix
Cavinena-negativeprivativesuffix-1,,Cavinena,negativeprivativesuffix,-ma,-ma,m a,None,,15,,,,ma,257,negative/privative suffix
EseEjja-negativeprivativesuffix-1,,EseEjja,negativeprivativesuffix,-ma,-ma,m a,None,,15,,,,ma,257,negative/privative suffix
ProtoTakana-achiote-1,,ProtoTakana,achiote,mace,mace,m a ʈʂ e,None,,281,,,,(----)maʈʂe(-------),258,achiote
Tacana-achiote-1,,Tacana,achiote,mace,mace,m a ʈʂ e,None,,281,,,,(----)maʈʂe(-------),258,"achiote,urucú"
Tacana-achiote-2,,Tacana,achiote,mace bakwa,mace_bakwa,m a ʈʂ e + b a kʷ a,None,,281,,,,(----)maʈʂe(+bakʷa--),258,víbora coral
Cavinena-achiote-1,,Cavinena,achiote,e-mace,e-mace,e + m a ts e,None,,281,,,,(e+--)matse(-------),258,achiote
Cavinena-achiote-2,,Cavinena,achiote,e-mace-bakwa,e-mace-bakwa,e + m a ts e + b a kʷ a,None,,281,,,,(e+--)matse(+bakʷa--),258,clase de víbora de color rojo
ProtoTakana-castigar-1,,ProtoTakana,castigar,mace,mace,m a ʈʂ e,None,,281,,,,(----)maʈʂe(-------),259,castigar
Tacana-castigar-1,,Tacana,castigar,ha-mace-ti,ha-mace-ti,h a + m a ʈʂ e + t i,None,,281,,,,(ha+-)maʈʂe(+ti----),259,"castigo de Dios,cualquier sufrimiento"
Tacana-castigar-2,,Tacana,castigar,mace,mace,m a ʈʂ e,None,Armentia1887,281,,,,(----)maʈʂe(-------),259,castigar
Tacana-castigar-3,,Tacana,castigar,e-mace-natani,e-mace-natani,e + m a ʈʂ e + n a t a n i,None,Armentia1887,281,,,,(e+--)maʈʂe(+natani),259,"castigo,penitencia"
EseEjja-castigar-1,,EseEjja,castigar,kea-mase,kea-mase,k e a + m a s e,None,,281,,,,(kea+)mase(-------),259,bravo
EseEjja-castigar-2,,EseEjja,castigar,xa-mase-ki-,xa-mase-ki-,x a + m a s e + k i,cognate??,,281,,,,(xa+-)mase(+ki----),259,ponerse bravo
ProtoTakana-jochicolorado-1,,ProtoTakana,jochicolorado,mada,mada,m a d a,None,,282,,,,mada,260,jochi colorado
Tacana-jochicolorado-1,,Tacana,jochicolorado,mada,mada,m a d a,None,,282,,,,mada,260,jochi colorado
Cavinena-jochicolorado-1,,Cavinena,jochicolorado,mada,mada,m a d a,None,,282,,,,mada,260,jochi colorado
ProtoTakana-martinpescadorave-1,,ProtoTakana,martinpescadorave,madakapa,madakapa,m a d a k a p a,None,,283,,,,madakapa,261,martin pescador (ave)
Tacana-martinpescadorave-1,,Tacana,martinpescadorave,madapa,madapa,m a d a p a,None,,283,,,,mada--pa,261,martin pescador (ave)
Cavinena-martinpescadorave-1,,Cavinena,martinpescadorave,madakapa,madakapa,m a d a k a p a,None,,283,,,,madakapa,261,martin pescador
ProtoTakana-resina-1,,ProtoTakana,resina,madi,madi,m a d i,None,,284,,,,(------)madi(-------),262,resina
Tacana-resina-1,,Tacana,resina,e-madi,e-madi,e + m a d i,None,,284,,,,(e+----)madi(-------),262,resina
Cavinena-resina-1,,Cavinena,resina,e-madi,e-madi,e + m a d i,None,,284,,,,(e+----)madi(-------),262,"bolacha,plancha,resina de goma"
Cavinena-resina-2,,Cavinena,resina,e-madi-hiteke,e-madi-hiteke,e + m a d i + h i t e k e,None,,284,,,,(e+----)madi(+hiteke),262,va a traer goma
Cavinena-resina-3,,Cavinena,resina,acaka-madi,acaka-madi,a ts a k a + m a d i,None,,284,,,,(atsaka+)madi(-------),262,resina de paquió
Cavinena-resina-4,,Cavinena,resina,madi-ki,madi-ki,m a d i + k i,None,Armentia1887,284,,,,(------)madi(+ki----),262,gomosidad
EseEjja-resina-1,,EseEjja,resina,e-maʔo,e-maʔo,e + m a ʔ o,None,,689,,,,(e+----)maʔo(-------),262,"leche,resina"
EseEjja-resina-2,,EseEjja,resina,šibe-mai,šibe-mai,ʃ i b e + m a i,None,,284,,,,(ʃibe+-)ma-i(-------),262,resina de solimán
Huarayo-resina-1,,Huarayo,resina,akwi-maʔí,akwi-maʔí,a kʷ i + m a ʔ í/i,None,,284,,,,(akʷi+--)maʔí/i(-------),262,goma
ProtoTakana-bibosiarbol-1,,ProtoTakana,bibosiarbol,maka,maka,m a k a,None,,285,,,,maka(----),263,bibosi (árbol)
Tacana-bibosiarbol-1,,Tacana,bibosiarbol,maha,maha,m a h a,None,,285,,,,maha(----),263,bibosi (árbol)
Cavinena-bibosiarbol-1,,Cavinena,bibosiarbol,maka,maka,m a k a,None,,285,,,,maka(----),263,bibosi
ProtoTakana-cascajo-1,,ProtoTakana,cascajo,maka,maka,m a k a,see also *a-maka,,285,,,,maka(----),264,cascajo
Tacana-cascajo-1,,Tacana,cascajo,mahaita,mahaita,m a h a i t a,perhaps cognate with *makai?,,285,,,,maha(-ita),264,nido maduro del turiro de tierra
Cavinena-cascajo-1,,Cavinena,cascajo,maka-na,maka-na,m a k a + n a,None,,285,,,,maka(+na-),264,"cascajo,piedra de moler,cachuela,macanique,ripio"
ProtoTakana-guerraenemigo-1,,ProtoTakana,guerraenemigo,makai,makai,m a k a i,None,,286,,,,(---)makai(--------),265,"guerra,enemigo"
Tacana-guerraenemigo-1,,Tacana,guerraenemigo,mahai,mahai,m a h a i,None,Armentia1887,286,,,,(---)mahai(--------),265,"guerra,enemigo"
Tacana-guerraenemigo-2,,Tacana,guerraenemigo,ha-mahai-ti,ha-mahai-ti,h a + m a h a i + t i,None,Armentia1887,286,,,,(ha+)mahai(+ti-----),265,guerra
Cavinena-guerraenemigo-1,,Cavinena,guerraenemigo,makei-kwana,makei-kwana,m a k e i + kʷ a n a,None,,286,,,,(---)makei(+kʷana---),265,bárbaro
Cavinena-guerraenemigo-2,,Cavinena,guerraenemigo,makei-bodari,makei-bodari,m a k e i + b o d a r i,None,,286,,,,(---)makei(+bodari-),265,plátano chama
Cavinena-guerraenemigo-3,,Cavinena,guerraenemigo,makei,makei,m a k e i,None,Armentia1887,286,,,,(---)makei(--------),265,enemigo
Cavinena-guerraenemigo-4,,Cavinena,guerraenemigo,ka-makei-ti,ka-makei-ti,k a + m a k e i + t i,None,Armentia1887,286,,,,(ka+)makei(+ti-----),265,"adversario,guerrear,guerra"
Cavinena-guerraenemigo-5,,Cavinena,guerraenemigo,ka-makei-ti-a-ki,ka-makei-ti-a-ki,k a + m a k e i + t i + a + k i,None,Armentia1887,286,,,,(ka+)makei(+ti+a+ki),265,guerreador
ProtoTakana-orillabanda-1,,ProtoTakana,orillabanda,makare,makare,m a k a r e,None,,287,,,,(-------)makare(---),266,"orilla,banda"
Tacana-orillabanda-1,,Tacana,orillabanda,e-mahe,e-mahe,e + m a h e,None,,287,,,,(e+-----)ma--he(---),266,"orilla,banda"
Tacana-orillabanda-2,,Tacana,orillabanda,e-na-mahe,e-na-mahe,e + n a + m a h e,None,,287,,,,(e+na+--)ma--he(---),266,en la orilla del río
Tacana-orillabanda-3,,Tacana,orillabanda,ču-mahe,ču-mahe,tʃ u + m a h e,None,,287,,,,(tʃu+----)ma--he(---),266,banda
Tacana-orillabanda-4,,Tacana,orillabanda,ču-mahe-me,ču-mahe-me,tʃ u + m a h e + m e,None,,287,,,,(tʃu+----)ma--he(+me),266,aquella banda
Tacana-orillabanda-5,,Tacana,orillabanda,ču-mahe-he,ču-mahe-he,tʃ u + m a h e + h e,None,,287,,,,(tʃu+----)ma--he(+he),266,por/in aquella banda
Cavinena-orillabanda-1,,Cavinena,orillabanda,yo-eke-makare,yo-eke-makare,j o + e k e + m a k a r e,None,,287,,,,(jo+eke+)makare(---),266,banda
ProtoTakana-palometapez-1,,ProtoTakana,palometapez,make,make,m a k e,None,,288,,,,make,267,palometa (pez)
Tacana-palometapez-1,,Tacana,palometapez,mahe,mahe,m a h e,None,,288,,,,mahe,267,palometa (pez)
Reyesano-palometapez-1,,Reyesano,palometapez,mahe,mahe,m a h e,None,,288,,,,mahe,267,piranha
Cavinena-palometapez-1,,Cavinena,palometapez,make,make,m a k e,None,,288,,,,make,267,palometa
ProtoTakana-sayamajo-1,,ProtoTakana,sayamajo,maku,maku,m a k u,None,,289,,,,maku(-----),268,"saya,majo"
Tacana-sayamajo-1,,Tacana,sayamajo,mahu,mahu,m a h u,None,Armentia1887,289,,,,mahu(-----),268,"saya, palma de cuyo fruto se saca un aceite muy bueno"
Araona-sayamajo-1,,Araona,sayamajo,majo,majo,m a j o,None,,289,,,,majo(-----),268,pitauá (palmera)
Cavinena-sayamajo-1,,Cavinena,sayamajo,mako,mako,m a k o,None,,289,,,,mako(-----),268,majo (palmera)
Cavinena-sayamajo-2,,Cavinena,sayamajo,mako-kini,mako-kini,m a k o + k i n i,None,,289,,,,mako(+kini),268,"majosal,majutú"
ProtoTakana-majillopalmera-1,,ProtoTakana,majillopalmera,makuri,makuri,m a k u r i,or *makwuri?,,290,,,,makuri,268,majillo (palmera)
Tacana-majillopalmera-1,,Tacana,majillopalmera,makuri,makuri,m a k u r i,None,,290,,,,makuri,268,majillo (palmera)
Cavinena-majillopalmera-1,,Cavinena,majillopalmera,makori,makori,m a k o r i,None,,290,,,,makori,268,majillo
ProtoTakana-madremama-1,,ProtoTakana,madremama,mama,mama,m a m a,None,,292,,,,mama(-----),269,"madre,mamá"
Tacana-madremama-1,,Tacana,madremama,mama,mama,m a m a,None,,292,,,,mama(-----),269,"madre,mamá"
Cavinena-madremama-1,,Cavinena,madremama,mama,mama,m a m a,None,,292,,,,mama(-----),269,"madre,mamá"
ProtoTakana-alligator-1,,ProtoTakana,alligator,mama,mama,m a m a,None,,292,,,,mama(-----),270,alligator
Tacana-alligator-1,,Tacana,alligator,mama-mama,mama-mama,m a m a + m a m a,None,,292,,,,mama(+mama),270,alligator
Cavinena-alligator-1,,Cavinena,alligator,mama-mama,mama-mama,m a m a + m a m a,None,,292,,,,mama(+mama),270,alligator
ProtoTakana-arboldesiringa-1,,ProtoTakana,arboldesiringa,mani,mani,m a n i,None,,293,,,,mani,271,árbol de siringa
